point_id,x,y,z,r,g,b,n_obs,mean_reproj_error
2597,0.04055850694111261,0.049819470326069946,0.037260165306310496,159,157,142,2,0.9232486407322287
2598,0.03274430185000368,0.0424056522367384,0.04423938909189862,131,115,111,3,0.8061482827441449
2599,0.0253449155098734,0.1023954587304746,0.0060257637399961286,109,108,94,2,0.5013590480063113
2600,0.043242739372941166,0.06540489047932353,0.028800647721687014,134,133,116,2,0.9828099117449107
2601,-0.012242347455224309,0.06368242580834457,-0.009447884130207702,107,104,91,5,0.5570992873569821
2602,0.01842699668198778,0.08233171768496395,0.004219199994461978,192,185,175,3,0.8985214859259196
2603,0.010001409010393059,0.08148578857557731,-0.01051433826430922,62,59,57,2,0.7741022134919827
2604,0.01448851340273051,0.033534636753916866,0.038225365147875306,150,140,132,2,0.6231316278150485
2605,-0.0022464780193675034,0.03289226115008346,0.009581651082740958,172,166,148,2,0.02855201153927947
2606,0.03478098033385746,0.04021568075984414,0.053148027056717666,9,6,5,4,1.4263616412335551
2607,0.04547664624621366,0.06852068542375349,0.03573242728642837,118,117,109,2,0.08802442418638845
2608,0.03934135273877385,0.04518560413323475,0.0479462510850806,137,127,119,2,1.060312344408648
2609,0.03402790680055247,0.04268538811238222,0.044709913324145506,143,131,124,6,1.0638413654953642
2610,0.04400196936632648,0.09693237810977423,0.02123534056100089,116,129,116,5,0.6570170467380952
2611,0.03602331328950643,0.08863796408677548,0.01832149094744395,172,164,153,2,0.37718730673945167
2612,0.00804999929828691,0.04927703574824147,0.009731330495515963,121,121,108,5,1.2944337320412085
2613,0.03245516050892323,0.04165268179082863,0.044758673359328364,144,133,125,2,0.15411076583135785
2614,0.04177108550608207,0.06245559706697754,0.04106641932306497,127,121,118,3,0.119550846313131
2615,0.024055834510103447,0.09072726888174942,-0.002138987538452012,57,56,52,3,0.7421810893524609
2616,0.016882412468171654,0.03714470082079735,0.025353092109838535,149,139,131,3,0.293442319102394
2617,0.013404236891959175,0.08702398690746788,-0.013585803197389725,0,0,0,2,0.2850694971003512
2618,0.016104699496200976,0.06231302367296447,0.020589807043963487,125,118,112,2,0.6867087887769996
2619,0.045087813676919684,0.06836153238374926,0.03377983860545868,50,51,38,2,0.763886781431729
2620,0.0276935522220283,0.05376256243086347,0.02943809385144838,107,96,90,2,1.006253147127754
2621,0.015226989528923552,0.08094739105843463,0.007411246512581828,170,166,151,7,0.13922840148206786
2622,0.0420020110453585,0.07014279136124323,0.035652922785034055,146,136,132,2,0.10301074293442883
2623,-0.017153122192481562,0.023436936673265213,-0.01449113211893762,18,16,11,2,0.09161094574574692
2624,0.03186454967885664,0.10610358707064592,0.00819811908146354,104,105,91,2,0.11512694628305317
2625,-0.013852814707016438,0.02288264858382781,-0.0010907927927452194,24,17,14,2,0.6678977837460882
2626,0.011050637774645038,0.06865539366699262,0.016882254437821417,134,129,121,14,0.48067117553791305
2627,0.014262123475804845,0.09294157344519821,-0.010641916522923532,118,116,103,3,0.1429707289641526
2628,0.021230478409954668,0.043178303771838684,-0.0037475649507207162,100,97,94,2,0.2353196833182021
2629,0.01482022481455505,0.03967819337242695,0.012033748722438009,118,112,96,3,0.8267813796330641
2630,0.011213796271694398,0.0576427113901419,0.014193736720194243,89,83,74,8,0.6720909663857902
2631,0.046343964392475324,0.08941421062918205,0.029107876496536463,8,0,0,2,0.2568746548008465
2632,0.012237723685531306,0.04088305884632056,0.005152798831345255,130,125,112,2,0.4092729373423189
2633,0.0012184212273370601,0.052963680990826434,0.0016916394493841588,105,106,95,4,1.9093873226478613
2634,0.04184183561477777,0.09355094666851901,0.0163590701756419,69,69,62,4,0.6925470706813299
2635,-0.012642343926150091,0.0628868925926862,-0.013018796346136577,96,93,87,2,0.3103455689296659
2636,0.02384046860563949,0.07069271452760187,0.009490505150266438,120,117,108,2,0.44878618839647477
2637,0.005484239782609798,0.033870036257636404,0.019690522028144888,193,185,173,2,0.05246119849983642
2638,0.0009154329230034717,0.028583825025239713,-0.006140163234724892,106,102,95,2,0.07792282970757204
